source_file_id,file_path,speaker_id,label,attack_id,dataset,split
ITW_9749,data/raw/in_the_wild/release_in_the_wild/9749.wav,Donald_Trump,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9750,data/raw/in_the_wild/release_in_the_wild/9750.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9751,data/raw/in_the_wild/release_in_the_wild/9751.wav,Orson_Welles,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9752,data/raw/in_the_wild/release_in_the_wild/9752.wav,Richard_Nixon,0,-,In-the-Wild,eval_eksternal
ITW_9753,data/raw/in_the_wild/release_in_the_wild/9753.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9754,data/raw/in_the_wild/release_in_the_wild/9754.wav,Boris_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_9755,data/raw/in_the_wild/release_in_the_wild/9755.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9756,data/raw/in_the_wild/release_in_the_wild/9756.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9757,data/raw/in_the_wild/release_in_the_wild/9757.wav,Alexandria_Ocasio-Cortez,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9758,data/raw/in_the_wild/release_in_the_wild/9758.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9759,data/raw/in_the_wild/release_in_the_wild/9759.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_9760,data/raw/in_the_wild/release_in_the_wild/9760.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9761,data/raw/in_the_wild/release_in_the_wild/9761.wav,George_Carlin,0,-,In-the-Wild,eval_eksternal
ITW_9762,data/raw/in_the_wild/release_in_the_wild/9762.wav,Alexandria_Ocasio-Cortez,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9763,data/raw/in_the_wild/release_in_the_wild/9763.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9764,data/raw/in_the_wild/release_in_the_wild/9764.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9765,data/raw/in_the_wild/release_in_the_wild/9765.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9766,data/raw/in_the_wild/release_in_the_wild/9766.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_9767,data/raw/in_the_wild/release_in_the_wild/9767.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9768,data/raw/in_the_wild/release_in_the_wild/9768.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9769,data/raw/in_the_wild/release_in_the_wild/9769.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9770,data/raw/in_the_wild/release_in_the_wild/9770.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9771,data/raw/in_the_wild/release_in_the_wild/9771.wav,Malcolm_X,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9772,data/raw/in_the_wild/release_in_the_wild/9772.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9773,data/raw/in_the_wild/release_in_the_wild/9773.wav,George_W._Bush,0,-,In-the-Wild,eval_eksternal
ITW_9774,data/raw/in_the_wild/release_in_the_wild/9774.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9775,data/raw/in_the_wild/release_in_the_wild/9775.wav,Dwight_Eisenhower,0,-,In-the-Wild,eval_eksternal
ITW_9776,data/raw/in_the_wild/release_in_the_wild/9776.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9777,data/raw/in_the_wild/release_in_the_wild/9777.wav,Gilbert_Gottfried,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9778,data/raw/in_the_wild/release_in_the_wild/9778.wav,Mr._Rogers,0,-,In-the-Wild,eval_eksternal
ITW_9779,data/raw/in_the_wild/release_in_the_wild/9779.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9780,data/raw/in_the_wild/release_in_the_wild/9780.wav,Boris_Johnson,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9781,data/raw/in_the_wild/release_in_the_wild/9781.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9782,data/raw/in_the_wild/release_in_the_wild/9782.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9783,data/raw/in_the_wild/release_in_the_wild/9783.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9784,data/raw/in_the_wild/release_in_the_wild/9784.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9785,data/raw/in_the_wild/release_in_the_wild/9785.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9786,data/raw/in_the_wild/release_in_the_wild/9786.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9787,data/raw/in_the_wild/release_in_the_wild/9787.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_9788,data/raw/in_the_wild/release_in_the_wild/9788.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_9789,data/raw/in_the_wild/release_in_the_wild/9789.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9790,data/raw/in_the_wild/release_in_the_wild/9790.wav,Milton_Friedman,0,-,In-the-Wild,eval_eksternal
ITW_9791,data/raw/in_the_wild/release_in_the_wild/9791.wav,Scarlett_Johansson,0,-,In-the-Wild,eval_eksternal
ITW_9792,data/raw/in_the_wild/release_in_the_wild/9792.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9793,data/raw/in_the_wild/release_in_the_wild/9793.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9794,data/raw/in_the_wild/release_in_the_wild/9794.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_9795,data/raw/in_the_wild/release_in_the_wild/9795.wav,Arnold_Schwarzenegger,0,-,In-the-Wild,eval_eksternal
ITW_9796,data/raw/in_the_wild/release_in_the_wild/9796.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9797,data/raw/in_the_wild/release_in_the_wild/9797.wav,William_F._Buckley,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9798,data/raw/in_the_wild/release_in_the_wild/9798.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9799,data/raw/in_the_wild/release_in_the_wild/9799.wav,Queen_Elizabeth_II,0,-,In-the-Wild,eval_eksternal
ITW_9800,data/raw/in_the_wild/release_in_the_wild/9800.wav,Mark_Zuckerberg,0,-,In-the-Wild,eval_eksternal
ITW_9801,data/raw/in_the_wild/release_in_the_wild/9801.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9802,data/raw/in_the_wild/release_in_the_wild/9802.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9803,data/raw/in_the_wild/release_in_the_wild/9803.wav,Scarlett_Johansson,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9804,data/raw/in_the_wild/release_in_the_wild/9804.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9805,data/raw/in_the_wild/release_in_the_wild/9805.wav,Orson_Welles,0,-,In-the-Wild,eval_eksternal
ITW_9806,data/raw/in_the_wild/release_in_the_wild/9806.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_9807,data/raw/in_the_wild/release_in_the_wild/9807.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9808,data/raw/in_the_wild/release_in_the_wild/9808.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9809,data/raw/in_the_wild/release_in_the_wild/9809.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9810,data/raw/in_the_wild/release_in_the_wild/9810.wav,Barack_Obama,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9811,data/raw/in_the_wild/release_in_the_wild/9811.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9812,data/raw/in_the_wild/release_in_the_wild/9812.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9813,data/raw/in_the_wild/release_in_the_wild/9813.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9814,data/raw/in_the_wild/release_in_the_wild/9814.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9815,data/raw/in_the_wild/release_in_the_wild/9815.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9816,data/raw/in_the_wild/release_in_the_wild/9816.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9817,data/raw/in_the_wild/release_in_the_wild/9817.wav,George_Carlin,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9818,data/raw/in_the_wild/release_in_the_wild/9818.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9819,data/raw/in_the_wild/release_in_the_wild/9819.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9820,data/raw/in_the_wild/release_in_the_wild/9820.wav,Nelson_Mandela,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9821,data/raw/in_the_wild/release_in_the_wild/9821.wav,Kanye_West,0,-,In-the-Wild,eval_eksternal
ITW_9822,data/raw/in_the_wild/release_in_the_wild/9822.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9823,data/raw/in_the_wild/release_in_the_wild/9823.wav,Christopher_Hitchens,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9824,data/raw/in_the_wild/release_in_the_wild/9824.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9825,data/raw/in_the_wild/release_in_the_wild/9825.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9826,data/raw/in_the_wild/release_in_the_wild/9826.wav,Richard_Nixon,0,-,In-the-Wild,eval_eksternal
ITW_9827,data/raw/in_the_wild/release_in_the_wild/9827.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9828,data/raw/in_the_wild/release_in_the_wild/9828.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9829,data/raw/in_the_wild/release_in_the_wild/9829.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9830,data/raw/in_the_wild/release_in_the_wild/9830.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9831,data/raw/in_the_wild/release_in_the_wild/9831.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9832,data/raw/in_the_wild/release_in_the_wild/9832.wav,Alan_Watts,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9833,data/raw/in_the_wild/release_in_the_wild/9833.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9834,data/raw/in_the_wild/release_in_the_wild/9834.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9835,data/raw/in_the_wild/release_in_the_wild/9835.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9836,data/raw/in_the_wild/release_in_the_wild/9836.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9837,data/raw/in_the_wild/release_in_the_wild/9837.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9838,data/raw/in_the_wild/release_in_the_wild/9838.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9839,data/raw/in_the_wild/release_in_the_wild/9839.wav,Gilbert_Gottfried,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9840,data/raw/in_the_wild/release_in_the_wild/9840.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9841,data/raw/in_the_wild/release_in_the_wild/9841.wav,Nick_Offerman,0,-,In-the-Wild,eval_eksternal
ITW_9842,data/raw/in_the_wild/release_in_the_wild/9842.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_9843,data/raw/in_the_wild/release_in_the_wild/9843.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9844,data/raw/in_the_wild/release_in_the_wild/9844.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9845,data/raw/in_the_wild/release_in_the_wild/9845.wav,FDR,0,-,In-the-Wild,eval_eksternal
ITW_9846,data/raw/in_the_wild/release_in_the_wild/9846.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9847,data/raw/in_the_wild/release_in_the_wild/9847.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9848,data/raw/in_the_wild/release_in_the_wild/9848.wav,Calvin_Coolidge,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9849,data/raw/in_the_wild/release_in_the_wild/9849.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9850,data/raw/in_the_wild/release_in_the_wild/9850.wav,George_Carlin,0,-,In-the-Wild,eval_eksternal
ITW_9851,data/raw/in_the_wild/release_in_the_wild/9851.wav,Orson_Welles,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9852,data/raw/in_the_wild/release_in_the_wild/9852.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9853,data/raw/in_the_wild/release_in_the_wild/9853.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_9854,data/raw/in_the_wild/release_in_the_wild/9854.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_9855,data/raw/in_the_wild/release_in_the_wild/9855.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9856,data/raw/in_the_wild/release_in_the_wild/9856.wav,JFK,0,-,In-the-Wild,eval_eksternal
ITW_9857,data/raw/in_the_wild/release_in_the_wild/9857.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9858,data/raw/in_the_wild/release_in_the_wild/9858.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9859,data/raw/in_the_wild/release_in_the_wild/9859.wav,Martin_Luther_King,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9860,data/raw/in_the_wild/release_in_the_wild/9860.wav,Mark_Zuckerberg,0,-,In-the-Wild,eval_eksternal
ITW_9861,data/raw/in_the_wild/release_in_the_wild/9861.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9862,data/raw/in_the_wild/release_in_the_wild/9862.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9863,data/raw/in_the_wild/release_in_the_wild/9863.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9864,data/raw/in_the_wild/release_in_the_wild/9864.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9865,data/raw/in_the_wild/release_in_the_wild/9865.wav,Alexandria_Ocasio-Cortez,0,-,In-the-Wild,eval_eksternal
ITW_9866,data/raw/in_the_wild/release_in_the_wild/9866.wav,Tucker_Carlson,0,-,In-the-Wild,eval_eksternal
ITW_9867,data/raw/in_the_wild/release_in_the_wild/9867.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9868,data/raw/in_the_wild/release_in_the_wild/9868.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9869,data/raw/in_the_wild/release_in_the_wild/9869.wav,Milton_Friedman,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9870,data/raw/in_the_wild/release_in_the_wild/9870.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9871,data/raw/in_the_wild/release_in_the_wild/9871.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9872,data/raw/in_the_wild/release_in_the_wild/9872.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9873,data/raw/in_the_wild/release_in_the_wild/9873.wav,Mr._Rogers,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9874,data/raw/in_the_wild/release_in_the_wild/9874.wav,Malcolm_X,0,-,In-the-Wild,eval_eksternal
ITW_9875,data/raw/in_the_wild/release_in_the_wild/9875.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9876,data/raw/in_the_wild/release_in_the_wild/9876.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9877,data/raw/in_the_wild/release_in_the_wild/9877.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9878,data/raw/in_the_wild/release_in_the_wild/9878.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9879,data/raw/in_the_wild/release_in_the_wild/9879.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9880,data/raw/in_the_wild/release_in_the_wild/9880.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9881,data/raw/in_the_wild/release_in_the_wild/9881.wav,JFK,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9882,data/raw/in_the_wild/release_in_the_wild/9882.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9883,data/raw/in_the_wild/release_in_the_wild/9883.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9884,data/raw/in_the_wild/release_in_the_wild/9884.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_9885,data/raw/in_the_wild/release_in_the_wild/9885.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9886,data/raw/in_the_wild/release_in_the_wild/9886.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9887,data/raw/in_the_wild/release_in_the_wild/9887.wav,Milton_Friedman,0,-,In-the-Wild,eval_eksternal
ITW_9888,data/raw/in_the_wild/release_in_the_wild/9888.wav,Queen_Elizabeth_II,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9889,data/raw/in_the_wild/release_in_the_wild/9889.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9890,data/raw/in_the_wild/release_in_the_wild/9890.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9891,data/raw/in_the_wild/release_in_the_wild/9891.wav,Bill_Burr,0,-,In-the-Wild,eval_eksternal
ITW_9892,data/raw/in_the_wild/release_in_the_wild/9892.wav,Boris_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_9893,data/raw/in_the_wild/release_in_the_wild/9893.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9894,data/raw/in_the_wild/release_in_the_wild/9894.wav,Calvin_Coolidge,0,-,In-the-Wild,eval_eksternal
ITW_9895,data/raw/in_the_wild/release_in_the_wild/9895.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9896,data/raw/in_the_wild/release_in_the_wild/9896.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9897,data/raw/in_the_wild/release_in_the_wild/9897.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9898,data/raw/in_the_wild/release_in_the_wild/9898.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9899,data/raw/in_the_wild/release_in_the_wild/9899.wav,The_Notorious_B.I.G.,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9900,data/raw/in_the_wild/release_in_the_wild/9900.wav,Alec_Guinness,0,-,In-the-Wild,eval_eksternal
ITW_9901,data/raw/in_the_wild/release_in_the_wild/9901.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9902,data/raw/in_the_wild/release_in_the_wild/9902.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_9903,data/raw/in_the_wild/release_in_the_wild/9903.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9904,data/raw/in_the_wild/release_in_the_wild/9904.wav,JFK,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9905,data/raw/in_the_wild/release_in_the_wild/9905.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9906,data/raw/in_the_wild/release_in_the_wild/9906.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9907,data/raw/in_the_wild/release_in_the_wild/9907.wav,George_Carlin,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9908,data/raw/in_the_wild/release_in_the_wild/9908.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9909,data/raw/in_the_wild/release_in_the_wild/9909.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9910,data/raw/in_the_wild/release_in_the_wild/9910.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9911,data/raw/in_the_wild/release_in_the_wild/9911.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9912,data/raw/in_the_wild/release_in_the_wild/9912.wav,Tucker_Carlson,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9913,data/raw/in_the_wild/release_in_the_wild/9913.wav,Alan_Watts,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9914,data/raw/in_the_wild/release_in_the_wild/9914.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9915,data/raw/in_the_wild/release_in_the_wild/9915.wav,JFK,0,-,In-the-Wild,eval_eksternal
ITW_9916,data/raw/in_the_wild/release_in_the_wild/9916.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9917,data/raw/in_the_wild/release_in_the_wild/9917.wav,Louis_Farrakhan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9918,data/raw/in_the_wild/release_in_the_wild/9918.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9919,data/raw/in_the_wild/release_in_the_wild/9919.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9920,data/raw/in_the_wild/release_in_the_wild/9920.wav,Ronald_Reagan,0,-,In-the-Wild,eval_eksternal
ITW_9921,data/raw/in_the_wild/release_in_the_wild/9921.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9922,data/raw/in_the_wild/release_in_the_wild/9922.wav,Milton_Friedman,0,-,In-the-Wild,eval_eksternal
ITW_9923,data/raw/in_the_wild/release_in_the_wild/9923.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9924,data/raw/in_the_wild/release_in_the_wild/9924.wav,Gilbert_Gottfried,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9925,data/raw/in_the_wild/release_in_the_wild/9925.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9926,data/raw/in_the_wild/release_in_the_wild/9926.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9927,data/raw/in_the_wild/release_in_the_wild/9927.wav,Martin_Luther_King,0,-,In-the-Wild,eval_eksternal
ITW_9928,data/raw/in_the_wild/release_in_the_wild/9928.wav,Milton_Friedman,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9929,data/raw/in_the_wild/release_in_the_wild/9929.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9930,data/raw/in_the_wild/release_in_the_wild/9930.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9931,data/raw/in_the_wild/release_in_the_wild/9931.wav,Malcolm_X,0,-,In-the-Wild,eval_eksternal
ITW_9932,data/raw/in_the_wild/release_in_the_wild/9932.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9933,data/raw/in_the_wild/release_in_the_wild/9933.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9934,data/raw/in_the_wild/release_in_the_wild/9934.wav,Lyndon_Johnson,0,-,In-the-Wild,eval_eksternal
ITW_9935,data/raw/in_the_wild/release_in_the_wild/9935.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9936,data/raw/in_the_wild/release_in_the_wild/9936.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9937,data/raw/in_the_wild/release_in_the_wild/9937.wav,Barack_Obama,0,-,In-the-Wild,eval_eksternal
ITW_9938,data/raw/in_the_wild/release_in_the_wild/9938.wav,Bob_Ross,0,-,In-the-Wild,eval_eksternal
ITW_9939,data/raw/in_the_wild/release_in_the_wild/9939.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9940,data/raw/in_the_wild/release_in_the_wild/9940.wav,Alan_Watts,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9941,data/raw/in_the_wild/release_in_the_wild/9941.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9942,data/raw/in_the_wild/release_in_the_wild/9942.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9943,data/raw/in_the_wild/release_in_the_wild/9943.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9944,data/raw/in_the_wild/release_in_the_wild/9944.wav,Arnold_Schwarzenegger,0,-,In-the-Wild,eval_eksternal
ITW_9945,data/raw/in_the_wild/release_in_the_wild/9945.wav,Bill_Clinton,0,-,In-the-Wild,eval_eksternal
ITW_9946,data/raw/in_the_wild/release_in_the_wild/9946.wav,Alec_Guinness,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9947,data/raw/in_the_wild/release_in_the_wild/9947.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9948,data/raw/in_the_wild/release_in_the_wild/9948.wav,Christopher_Hitchens,0,-,In-the-Wild,eval_eksternal
ITW_9949,data/raw/in_the_wild/release_in_the_wild/9949.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9950,data/raw/in_the_wild/release_in_the_wild/9950.wav,Ronald_Reagan,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9951,data/raw/in_the_wild/release_in_the_wild/9951.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9952,data/raw/in_the_wild/release_in_the_wild/9952.wav,Bernie_Sanders,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9953,data/raw/in_the_wild/release_in_the_wild/9953.wav,Ayn_Rand,0,-,In-the-Wild,eval_eksternal
ITW_9954,data/raw/in_the_wild/release_in_the_wild/9954.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9955,data/raw/in_the_wild/release_in_the_wild/9955.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
ITW_9956,data/raw/in_the_wild/release_in_the_wild/9956.wav,Bernie_Sanders,0,-,In-the-Wild,eval_eksternal
ITW_9957,data/raw/in_the_wild/release_in_the_wild/9957.wav,Milton_Friedman,0,-,In-the-Wild,eval_eksternal
ITW_9958,data/raw/in_the_wild/release_in_the_wild/9958.wav,Ayn_Rand,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9959,data/raw/in_the_wild/release_in_the_wild/9959.wav,Bill_Clinton,1,ITW_spoof,In-the-Wild,eval_eksternal
ITW_9960,data/raw/in_the_wild/release_in_the_wild/9960.wav,Donald_Trump,0,-,In-the-Wild,eval_eksternal
